subtipo_objeto_robado;nombre_objeto;fecha_evento;nombre_provincia;tipo_delito
ARMA DE FUEGO;REVÓLVERES;17/4/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS LARGAS;17/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;17/4/2023;ORELLANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;17/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/4/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;17/4/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;17/4/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/4/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;17/4/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;17/4/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;17/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/4/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;17/4/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;17/4/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/4/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;17/4/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;18/4/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;18/4/2023;TUNGURAHUA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;18/4/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMAS DE FOGUEO;PISTOLA;18/4/2023;GUAYAS;TERRORISMO Y SU FINANCIACIÓN
ARMA DE FUEGO;PISTOLAS;18/4/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;18/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/4/2023;DMG;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;PISTOLAS;18/4/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;18/4/2023;ORELLANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/4/2023;ORELLANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;MAR TERRITORIAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;18/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;18/4/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;CARTUCHERAS;18/4/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;18/4/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMAS DE FOGUEO;PISTOLA;18/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/4/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/4/2023;ORELLANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;18/4/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/4/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/4/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;18/4/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/4/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;18/4/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/4/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;18/4/2023;EL ORO;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;18/4/2023;DMG;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;REVÓLVERES;19/4/2023;PICHINCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;19/4/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/4/2023;MORONA SANTIAGO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/4/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;19/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;19/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;19/4/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/4/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;19/4/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;19/4/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;19/4/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;OTROS;19/4/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;19/4/2023;SANTA ELENA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;19/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/4/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;19/4/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/4/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/4/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;19/4/2023;CHIMBORAZO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;19/4/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;CARTUCHERAS;19/4/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;19/4/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/4/2023;ZAMORA CHINCHIPE;DELITOS CONTRA LA INTEGRIDAD PERSONAL
ARMA DE FUEGO;PISTOLAS;19/4/2023;DMQ;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;20/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;20/4/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;20/4/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;20/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;20/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;20/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;20/4/2023;CHIMBORAZO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;20/4/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;20/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS LARGAS;20/4/2023;CHIMBORAZO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS LARGAS;20/4/2023;CHIMBORAZO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS LARGAS;20/4/2023;CHIMBORAZO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMAS DE FOGUEO;PISTOLA;20/4/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;20/4/2023;DMG;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;REVÓLVERES;20/4/2023;DMG;DELITOS CONTRA LA LIBERTAD PERSONAL
